region,province,Data.Source,CFPP.name,MW,GEM.ID,Island,In.RUPTL.2021.2030,In.RUPTL.2025.2034,Biomass.Co.firing.Status,Biomass.type,Biomass.share,Gov..Prog.,Status.June.2023..JETP,Status.July.2024,COD,COD_RUPTL.2025,Retirement.target,Years.in.operation,Capacity.Group,YO.Group,Owner,Steam.Tech.,Boiler.Tech.,thermal_efficiency,APC,Notes,Latitude,Longitude,gas_unit,Hg.in.coal..ppb,Stack.height..m.,Stack.diameter..m.,Flue.exit.temp...U.2103..,Flue.velocity..m.s.,Link,GEM.Wiki,Captive.industry,Status.Jan.2024,Status.Jun.2023,Parent,Provinsi_ID,gem_unit_phase_id,gem_plant_unit_name,Status,Steam.Tech._GEM,COD_GEM,cofiring_name,cofiring_status,cofiring_share,biomass_type,cofiring_notes,cofiring_MW,cofiring_date,cofiring_future_target,cofiring_target_date,SO2_control,NOx_control,is_new,is_small,SOx_default,NOx_default,PM_default,pollutant,emissions_t,mg.Nm3,base_utilization,sfgv,fuel_input_GJ,fuel_kcal,hg_capture,GWh,emissions_t_per_GWh,grid,cluster,emission_names,is_new_cluster
Java-Bali-Sumatra,Aceh,NA,Andalas Cement,30,G114216,NA,NA,NA,NA,NA,NA,NA,NA,operating,2007,NA,NA,NA,NA,NA,captive,NA,NA,0.3,NA,NA,5.453465,95.24653,NA,58.72,NA,NA,NA,NA,NA,https://www.gem.wiki/Andalas_Cement_power_station,Cement,operating,operating,PT Semen Indonesia,Aceh,G100000114216,NA,operating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,FALSE,TRUE,550,167,100,NOx,159.80102125714285,167,0.8,379.2857142857143,2522880,5000,0.1,210.24,0.7600885714285713,Java-Bali-Sumatra,andal19,Andal19,FALSE
Java-Bali-Sumatra,Aceh,NA,Andalas Cement,30,G114216,NA,NA,NA,NA,NA,NA,NA,NA,operating,2007,NA,NA,NA,NA,NA,captive,NA,NA,0.3,NA,NA,5.453465,95.24653,NA,58.72,NA,NA,NA,NA,NA,https://www.gem.wiki/Andalas_Cement_power_station,Cement,operating,operating,PT Semen Indonesia,Aceh,G100000114216,NA,operating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,FALSE,TRUE,550,167,100,SOx,526.2907885714285,550,0.8,379.2857142857143,2522880,5000,0.1,210.24,2.5032857142857137,Java-Bali-Sumatra,andal19,Andal19,FALSE
Java-Bali-Sumatra,Aceh,NA,Andalas Cement,30,G114216,NA,NA,NA,NA,NA,NA,NA,NA,operating,2007,NA,NA,NA,NA,NA,captive,NA,NA,0.3,NA,NA,5.453465,95.24653,NA,58.72,NA,NA,NA,NA,NA,https://www.gem.wiki/Andalas_Cement_power_station,Cement,operating,operating,PT Semen Indonesia,Aceh,G100000114216,NA,operating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,FALSE,TRUE,550,167,100,PM,95.68923428571428,100,0.8,379.2857142857143,2522880,5000,0.1,210.24,0.45514285714285707,Java-Bali-Sumatra,andal19,Andal19,FALSE
Java-Bali-Sumatra,Aceh,NA,Andalas Cement,30,G114216,NA,NA,NA,NA,NA,NA,NA,NA,operating,2007,NA,NA,NA,NA,NA,captive,NA,NA,0.3,NA,NA,5.453465,95.24653,NA,58.72,NA,NA,NA,NA,NA,https://www.gem.wiki/Andalas_Cement_power_station,Cement,operating,operating,PT Semen Indonesia,Aceh,G100000114216,NA,operating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,FALSE,TRUE,550,167,100,Hg,0.006370676694061433,NA,0.8,379.2857142857143,2522880,5000,0.1,210.24,3.0301924914675763e-5,Java-Bali-Sumatra,andal19,Andal19,FALSE
Java-Bali-Sumatra,Aceh,NA,Andalas Cement,30,G114216,NA,NA,NA,NA,NA,NA,NA,NA,operating,2007,NA,NA,NA,NA,NA,captive,NA,NA,0.3,NA,NA,5.453465,95.24653,NA,58.72,NA,NA,NA,NA,NA,https://www.gem.wiki/Andalas_Cement_power_station,Cement,operating,operating,PT Semen Indonesia,Aceh,G100000114216,NA,operating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,FALSE,TRUE,550,167,100,CO2,238664.448,NA,0.8,379.2857142857143,2522880,5000,0.1,210.24,1135.2,Java-Bali-Sumatra,andal19,Andal19,FALSE
Java-Bali-Sumatra,Bali,Priority,Celukan Bawang Unit 1,142,G101254,Bali,NA,NA,None,NA,NA,NA,operating,operating,2015,NA,NA,11,2,3,IPP,SubC,CFB,0.38,"Low NOx Burner, ESP, SWFGD",NA,-8.19629,114.8516,mg/m3,18.05882353,210,8.5,50,20,"https://drive.google.com/drive/folders/18ffuFwBob8eZuk9B8MAWvkthY3IicOq8
https://drive.google.com/drive/folders/14lRdnis__WSHyl14ggWJh2kGymbaUdly
Lauri's paper: https://docs.google.com/document/d/1UD805T570LAgIsy1OJTcQTgjkoROhkPK/edit",NA,NA,NA,NA,NA,NA,G100000101254,Celukan Bawang Unit 1,operating,subcritical,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,FGD,LNB,FALSE,FALSE,357,386.195,59.5,NOx,1562.666667,500,0.6756018501657136,379.2857142857143,7961633.559077064,5000,0.4,840.3946534581345,1.8594438464949687,Java-Bali-Sumatra,celuk55,Celuk55,FALSE
Java-Bali-Sumatra,Bali,Priority,Celukan Bawang Unit 1,142,G101254,Bali,NA,NA,None,NA,NA,NA,operating,operating,2015,NA,NA,11,2,3,IPP,SubC,CFB,0.38,"Low NOx Burner, ESP, SWFGD",NA,-8.19629,114.8516,mg/m3,18.05882353,210,8.5,50,20,"https://drive.google.com/drive/folders/18ffuFwBob8eZuk9B8MAWvkthY3IicOq8
https://drive.google.com/drive/folders/14lRdnis__WSHyl14ggWJh2kGymbaUdly
Lauri's paper: https://docs.google.com/document/d/1UD805T570LAgIsy1OJTcQTgjkoROhkPK/edit",NA,NA,NA,NA,NA,NA,G100000101254,Celukan Bawang Unit 1,operating,subcritical,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,FGD,LNB,FALSE,FALSE,357,386.195,59.5,SOx,2188.666667,357,0.6756018501657136,379.2857142857143,7961633.559077064,5000,0.4,840.3946534581345,2.604331974262175,Java-Bali-Sumatra,celuk55,Celuk55,FALSE
Java-Bali-Sumatra,Bali,Priority,Celukan Bawang Unit 1,142,G101254,Bali,NA,NA,None,NA,NA,NA,operating,operating,2015,NA,NA,11,2,3,IPP,SubC,CFB,0.38,"Low NOx Burner, ESP, SWFGD",NA,-8.19629,114.8516,mg/m3,18.05882353,210,8.5,50,20,"https://drive.google.com/drive/folders/18ffuFwBob8eZuk9B8MAWvkthY3IicOq8
https://drive.google.com/drive/folders/14lRdnis__WSHyl14ggWJh2kGymbaUdly
Lauri's paper: https://docs.google.com/document/d/1UD805T570LAgIsy1OJTcQTgjkoROhkPK/edit",NA,NA,NA,NA,NA,NA,G100000101254,Celukan Bawang Unit 1,operating,subcritical,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,FGD,LNB,FALSE,FALSE,357,386.195,59.5,PM,166.3333333,38,0.6756018501657136,379.2857142857143,7961633.559077064,5000,0.4,840.3946534581345,0.19792288374938613,Java-Bali-Sumatra,celuk55,Celuk55,FALSE
Java-Bali-Sumatra,Bali,Priority,Celukan Bawang Unit 1,142,G101254,Bali,NA,NA,None,NA,NA,NA,operating,operating,2015,NA,NA,11,2,3,IPP,SubC,CFB,0.38,"Low NOx Burner, ESP, SWFGD",NA,-8.19629,114.8516,mg/m3,18.05882353,210,8.5,50,20,"https://drive.google.com/drive/folders/18ffuFwBob8eZuk9B8MAWvkthY3IicOq8
https://drive.google.com/drive/folders/14lRdnis__WSHyl14ggWJh2kGymbaUdly
Lauri's paper: https://docs.google.com/document/d/1UD805T570LAgIsy1OJTcQTgjkoROhkPK/edit",NA,NA,NA,NA,NA,NA,G100000101254,Celukan Bawang Unit 1,operating,subcritical,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,FGD,LNB,FALSE,FALSE,357,386.195,59.5,Hg,0.004121955555674906,NA,0.6756018501657136,379.2857142857143,7961633.559077064,5000,0.4,840.3946534581345,4.904785553684211e-6,Java-Bali-Sumatra,celuk55,Celuk55,FALSE
Java-Bali-Sumatra,Bali,Priority,Celukan Bawang Unit 1,142,G101254,Bali,NA,NA,None,NA,NA,NA,operating,operating,2015,NA,NA,11,2,3,IPP,SubC,CFB,0.38,"Low NOx Burner, ESP, SWFGD",NA,-8.19629,114.8516,mg/m3,18.05882353,210,8.5,50,20,"https://drive.google.com/drive/folders/18ffuFwBob8eZuk9B8MAWvkthY3IicOq8
https://drive.google.com/drive/folders/14lRdnis__WSHyl14ggWJh2kGymbaUdly
Lauri's paper: https://docs.google.com/document/d/1UD805T570LAgIsy1OJTcQTgjkoROhkPK/edit",NA,NA,NA,NA,NA,NA,G100000101254,Celukan Bawang Unit 1,operating,subcritical,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,FGD,LNB,FALSE,FALSE,357,386.195,59.5,CO2,753170.5346886902,NA,0.6756018501657136,379.2857142857143,7961633.559077064,5000,0.4,840.3946534581345,896.2105263157895,Java-Bali-Sumatra,celuk55,Celuk55,FALSE
